Signe_FR;Signe_UE;ID_CATEGORIE_PRODUIT;Catégorie;ID_TYPE_PRODUIT;Classe_UE;SECTEUR;id_appellation;Appellation;id_denomination_geo;Dénomination;Produit;IdProduit;pro_etat;Lib_etat;CVI;Référence;Comité_National;Comité_Régional;Site_INAO;Délégation_Territoriale
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2495;"Beaujolais Jullié";"Beaujolais Jullié rouge nouveau ou primeur";12418;2;Publié;"1R301 24";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2496;"Beaujolais La Chapelle-de-Guinchay";"Beaujolais La Chapelle-de-Guinchay rosé nouveau ou primeur";12421;2;Publié;"1S301 26";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2496;"Beaujolais La Chapelle-de-Guinchay";"Beaujolais La Chapelle-de-Guinchay rouge nouveau ou primeur";12423;2;Publié;"1R301 26";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2497;"Beaujolais Lancié";"Beaujolais Lancié rosé nouveau ou primeur";12426;2;Publié;"1S301 28";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2497;"Beaujolais Lancié";"Beaujolais Lancié rouge nouveau ou primeur";12428;2;Publié;"1R301 28";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2498;"Beaujolais Lantignié";"Beaujolais Lantignié rosé nouveau ou primeur";12431;2;Publié;"1S301 30";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2498;"Beaujolais Lantignié";"Beaujolais Lantignié rouge nouveau ou primeur";12433;2;Publié;"1R301 30";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2499;"Beaujolais Le Perréon";"Beaujolais Le Perréon rosé nouveau ou primeur";12436;2;Publié;"1S301 32";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2499;"Beaujolais Le Perréon";"Beaujolais Le Perréon rouge nouveau ou primeur";12438;2;Publié;"1R301 32";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2500;"Beaujolais Les Ardillats";"Beaujolais Les Ardillats rosé nouveau ou primeur";12449;2;Publié;"1S301 34";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2500;"Beaujolais Les Ardillats";"Beaujolais Les Ardillats rouge nouveau ou primeur";12451;2;Publié;"1R301 34";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2501;"Beaujolais Leynes";"Beaujolais Leynes rosé nouveau ou primeur";12464;2;Publié;"1S301 36";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2501;"Beaujolais Leynes";"Beaujolais Leynes rouge nouveau ou primeur";12466;2;Publié;"1R301 36";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2502;"Beaujolais Marchampt";"Beaujolais Marchampt rosé nouveau ou primeur";12469;2;Publié;"1S301 38";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2502;"Beaujolais Marchampt";"Beaujolais Marchampt rouge nouveau ou primeur";12472;2;Publié;"1R301 38";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2503;"Beaujolais Montmelas-Saint-Sorlin";"Beaujolais Montmelas-Saint-Sorlin rosé nouveau ou primeur";12475;2;Publié;"1S301 40";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2503;"Beaujolais Montmelas-Saint-Sorlin";"Beaujolais Montmelas-Saint-Sorlin rouge nouveau ou primeur";12476;2;Publié;"1R301 40";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2504;"Beaujolais Odenas";"Beaujolais Odenas rosé nouveau ou primeur";12479;2;Publié;"1S301 42";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2504;"Beaujolais Odenas";"Beaujolais Odenas rouge nouveau ou primeur";12481;2;Publié;"1R301 42";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2505;"Beaujolais Pruzilly";"Beaujolais Pruzilly rosé nouveau ou primeur";12484;2;Publié;"1S301 44";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2505;"Beaujolais Pruzilly";"Beaujolais Pruzilly rouge nouveau ou primeur";12463;2;Publié;"1R301 44";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2506;"Beaujolais Quincié-en-Beaujolais";"Beaujolais Quincié-en-Beaujolais rosé nouveau ou primeur";12460;2;Publié;"1S301 46";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2506;"Beaujolais Quincié-en-Beaujolais";"Beaujolais Quincié-en-Beaujolais rouge nouveau ou primeur";12458;2;Publié;"1R301 46";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2507;"Beaujolais Rivolet";"Beaujolais Rivolet rosé nouveau ou primeur";12455;2;Publié;"1S301 50";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2507;"Beaujolais Rivolet";"Beaujolais Rivolet rouge nouveau ou primeur";12486;2;Publié;"1R301 50";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2508;"Beaujolais Romanèche-Thorins";"Beaujolais Romanèche-Thorins rosé nouveau ou primeur";12489;2;Publié;"1S301 52";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2508;"Beaujolais Romanèche-Thorins";"Beaujolais Romanèche-Thorins rouge nouveau ou primeur";12491;2;Publié;"1R301 52";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2518;Beaujolais;"Beaujolais rosé  nouveau ou primeur";12493;2;Publié;"1S300 01";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2518;Beaujolais;"Beaujolais rouge nouveau ou primeur";12494;2;Publié;"1R300 01";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2509;"Beaujolais Saint-Didier-sur-Beaujeu";"Beaujolais Saint-Didier-sur-Beaujeu rosé nouveau ou primeur";12497;2;Publié;"1S301 56";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2509;"Beaujolais Saint-Didier-sur-Beaujeu";"Beaujolais Saint-Didier-sur-Beaujeu rouge nouveau ou primeur";12501;2;Publié;"1R301 56";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2510;"Beaujolais Saint-Etienne-des-Oullières";"Beaujolais Saint-Etienne-des-Oullières rosé nouveau ou primeur";12500;2;Publié;"1S301 58";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2510;"Beaujolais Saint-Etienne-des-Oullières";"Beaujolais Saint-Etienne-des-Oullières rouge nouveau ou primeur";12504;2;Publié;"1R301 58";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2511;"Beaujolais Saint-Etienne-la-Varenne";"Beaujolais Saint-Etienne-la-Varenne rosé nouveau ou primeur";12507;2;Publié;"1S301 60";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2511;"Beaujolais Saint-Etienne-la-Varenne";"Beaujolais Saint-Etienne-la-Varenne rouge nouveau ou primeur";12509;2;Publié;"1R301 60";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2512;"Beaujolais Saint-Julien";"Beaujolais Saint-Julien rosé nouveau ou primeur";12512;2;Publié;"1S301 62";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2512;"Beaujolais Saint-Julien";"Beaujolais Saint-Julien rouge nouveau ou primeur";12513;2;Publié;"1R301 62";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2513;"Beaujolais Saint-Lager";"Beaujolais Saint-Lager rosé nouveau ou primeur";12517;2;Publié;"1S301 64";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2513;"Beaujolais Saint-Lager";"Beaujolais Saint-Lager rouge nouveau ou primeur";12519;2;Publié;"1R301 64";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2514;"Beaujolais Saint-Symphorien-d'Ancelles";"Beaujolais Saint-Symphorien-d'Ancelles rosé nouveau ou primeur";12522;2;Publié;"1S301 66";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2514;"Beaujolais Saint-Symphorien-d'Ancelles";"Beaujolais Saint-Symphorien-d'Ancelles rouge nouveau ou primeur";12545;2;Publié;"1R301 66";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2515;"Beaujolais Salles-Arbuissonnas-en-Beaujolais";"Beaujolais Salles-Arbuissonnas-en-Beaujolais rosé nouveau ou primeur";12526;2;Publié;"1S301 70";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2515;"Beaujolais Salles-Arbuissonnas-en-Beaujolais";"Beaujolais Salles-Arbuissonnas-en-Beaujolais rouge nouveau ou primeur";12528;2;Publié;"1R301 70";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2516;"Beaujolais Vaux-en-Beaujolais";"Beaujolais Vaux-en-Beaujolais rosé nouveau ou primeur";12532;2;Publié;"1S301 72";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2516;"Beaujolais Vaux-en-Beaujolais";"Beaujolais Vaux-en-Beaujolais rouge nouveau ou primeur";12534;2;Publié;"1R301 72";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2517;"Beaujolais Vauxrenard";"Beaujolais Vauxrenard rosé nouveau ou primeur";12537;2;Publié;"1S301 74";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2517;"Beaujolais Vauxrenard";"Beaujolais Vauxrenard rouge nouveau ou primeur";12539;2;Publié;"1R301 74";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2487;"Beaujolais Villages";"Beaujolais Villages rosé nouveau ou primeur";12542;2;Publié;"1S301 00";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";6;"Vin primeur";2;Vins;VITICOLE;1032;Beaujolais;2487;"Beaujolais Villages";"Beaujolais Villages rouge primeur ou nouveau";12544;2;Publié;"1R301 00";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";7;"Vin sur lie";2;Vins;VITICOLE;97;Muscadet;211;Muscadet;"Muscadet sur lie";8940;2;Publié;"1B228 01";;CNV;"VAL DE LOIRE";Angers;"7 Val de Loire"
"AOC -";"AOP -";7;"Vin sur lie";2;Vins;VITICOLE;98;"Muscadet Coteaux de la Loire";212;"Muscadet Coteaux de la Loire";"Muscadet Coteaux de la Loire sur lie";15240;2;Publié;"1B229 01";;CNV;"VAL DE LOIRE";Angers;"7 Val de Loire"
"AOC -";"AOP -";7;"Vin sur lie";2;Vins;VITICOLE;99;"Muscadet Côtes de Grandlieu";213;"Muscadet Côtes de Grandlieu";"Muscadet Côtes de Grandlieu sur lie";15238;2;Publié;"1B227 01";;CNV;"VAL DE LOIRE";Angers;"7 Val de Loire"
"AOC -";"AOP -";7;"Vin sur lie";2;Vins;VITICOLE;100;"Muscadet Sèvre et Maine";214;"Muscadet Sèvre et Maine";"Muscadet Sèvre et Maine sur lie";15231;2;Publié;"1B230 01";;CNV;"VAL DE LOIRE";Angers;"7 Val de Loire"
"AOC -";"AOP -";7;"Vin sur lie";2;Vins;VITICOLE;843;"Gros Plant du Pays Nantais";2023;"Gros Plant du Pays Nantais";"Gros Plant du Pays nantais sur lie";8939;2;Publié;"1B708 01";;CNV;"VAL DE LOIRE";Angers;"7 Val de Loire"
"AOC -";"AOP -";8;"Vin jaune";2;Vins;VITICOLE;127;Arbois;259;"Arbois Pupillin";"Arbois Pupillin vin jaune";12244;2;Publié;"1B266 01";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";8;"Vin jaune";2;Vins;VITICOLE;127;Arbois;258;Arbois;"Arbois vin jaune";12248;2;Publié;"1B265 01";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";8;"Vin jaune";2;Vins;VITICOLE;155;Château-Chalon;535;Château-Chalon;Château-Chalon;12233;2;Publié;1B342;;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";8;"Vin jaune";2;Vins;VITICOLE;173;"Côtes du Jura";559;"Côtes du Jura";"Côtes du Jura vin jaune";12238;2;Publié;"1B264 01";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";8;"Vin jaune";2;Vins;VITICOLE;187;L'Etoile;652;L'Etoile;"L'Etoile vin jaune";12547;2;Publié;"1B376 01";;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";9;"Vin pétillant";2;Vins;VITICOLE;94;Montlouis-sur-Loire;208;Montlouis-sur-Loire;"Montlouis-sur-Loire pétillant";7972;2;Publié;"1B225P 1";;CNV;"VAL DE LOIRE";Tours;"7 Val de Loire"
"AOC -";"AOP -";9;"Vin pétillant";2;Vins;VITICOLE;119;Vouvray;235;Vouvray;"Vouvray pétillant";5260;2;Publié;"1B226P 1";;CNV;"VAL DE LOIRE";Tours;"7 Val de Loire"
"AOC -";"AOP -";9;"Vin pétillant";2;Vins;VITICOLE;235;"Vin de Savoie ou Savoie";1208;"Vin de Savoie Ayze";"Vin de Savoie Ayze pétillant";13666;2;Publié;"1B445P 1";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";9;"Vin pétillant";2;Vins;VITICOLE;235;"Vin de Savoie ou Savoie";1204;"Vin de Savoie ou Savoie";"Vin de Savoie pétillant blanc";13683;2;Publié;"1B436P 1";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";9;"Vin pétillant";2;Vins;VITICOLE;235;"Vin de Savoie ou Savoie";1204;"Vin de Savoie ou Savoie";"Vin de Savoie pétillant rosé";13684;2;Publié;"1S437P 1";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";9;"Vin pétillant";2;Vins;VITICOLE;674;Bugey;2064;"Bugey Montagnieu";"Bugey Montagnieu pétillant";12218;2;Publié;1B463P01;;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";9;"Vin pétillant";2;Vins;VITICOLE;674;Bugey;1837;Bugey;"Bugey pétillant blanc";12221;2;Publié;1B460P01;;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";9;"Vin pétillant";2;Vins;VITICOLE;674;Bugey;1837;Bugey;"Bugey pétillant rosé";12222;2;Publié;1S460P01;;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";10;"Vin mousseux";2;Vins;VITICOLE;5;"Champagne ";55;Champagne;Champagne;13951;2;Publié;"1B080M 1";;CNV;CHAMPAGNE;Epernay;"1 Nord-Est"
"AOC -";"AOP -";10;"Vin mousseux";2;Vins;VITICOLE;5;"Champagne ";56;"Champagne grand cru";"Champagne grand cru";14108;2;Publié;"1B080M 1";;CNV;CHAMPAGNE;Epernay;"1 Nord-Est"
"AOC -";"AOP -";10;"Vin mousseux";2;Vins;VITICOLE;5;"Champagne ";57;"Champagne premier cru";"Champagne premier cru";14109;2;Publié;"1B080M 1";;CNV;CHAMPAGNE;Epernay;"1 Nord-Est"
"AOC -";"AOP -";10;"Vin mousseux";2;Vins;VITICOLE;5;"Champagne ";55;Champagne;"Champagne rosé";13952;2;Publié;"1S080M 1";;CNV;CHAMPAGNE;Epernay;"1 Nord-Est"
"AOC -";"AOP -";10;"Vin mousseux";2;Vins;VITICOLE;34;Gaillac;93;Gaillac;"Gaillac méthode ancestrale";14219;2;Publié;1B128M01;;CNV;TOULOUSE-PYRENEES;Gaillac;"4 Occitanie"
"AOC -";"AOP -";10;"Vin mousseux";2;Vins;VITICOLE;34;Gaillac;93;Gaillac;"Gaillac mousseux";14221;2;Publié;1B128M03;;CNV;TOULOUSE-PYRENEES;Gaillac;"4 Occitanie"
"AOC -";"AOP -";10;"Vin mousseux";2;Vins;VITICOLE;76;Anjou;173;Anjou;"Anjou mousseux blanc";15054;2;Publié;"1B200M 1";;CNV;"VAL DE LOIRE";Angers;"7 Val de Loire"
"AOC -";"AOP -";10;"Vin mousseux";2;Vins;VITICOLE;76;Anjou;173;Anjou;"Anjou mousseux rosé";15055;2;Publié;"1S200M 1";;CNV;"VAL DE LOIRE";Angers;"7 Val de Loire"
"AOC -";"AOP -";10;"Vin mousseux";2;Vins;VITICOLE;94;Montlouis-sur-Loire;208;Montlouis-sur-Loire;"Montlouis-sur-Loire mousseux";7971;2;Publié;"1B225M 1";;CNV;"VAL DE LOIRE";Tours;"7 Val de Loire"
"AOC -";"AOP -";10;"Vin mousseux";2;Vins;VITICOLE;110;Saumur;224;Saumur;"Saumur mousseux blanc";13472;2;Publié;"1B205M 1";;CNV;"VAL DE LOIRE";Angers;"7 Val de Loire"
"AOC -";"AOP -";10;"Vin mousseux";2;Vins;VITICOLE;110;Saumur;224;Saumur;"Saumur mousseux rosé";13473;2;Publié;"1S205M 1";;CNV;"VAL DE LOIRE";Angers;"7 Val de Loire"
"AOC -";"AOP -";10;"Vin mousseux";2;Vins;VITICOLE;113;Touraine;229;Touraine;"Touraine mousseux blanc";9057;2;Publié;"1B235M 1";;CNV;"VAL DE LOIRE";Tours;"7 Val de Loire"
"AOC -";"AOP -";10;"Vin mousseux";2;Vins;VITICOLE;113;Touraine;229;Touraine;"Touraine mousseux rosé";9058;2;Publié;"1S235M 1";;CNV;"VAL DE LOIRE";Tours;"7 Val de Loire"
"AOC -";"AOP -";10;"Vin mousseux";2;Vins;VITICOLE;119;Vouvray;235;Vouvray;"Vouvray mousseux";5259;2;Publié;"1B226M 1";;CNV;"VAL DE LOIRE";Tours;"7 Val de Loire"
"AOC -";"AOP -";10;"Vin mousseux";2;Vins;VITICOLE;141;"Bourgogne mousseux";391;"Bourgogne mousseux";"Bourgogne mousseux";7751;2;Publié;1R320M01;;CNV;BOURGOGNE;Dijon;"2 Centre-Est"
"AOC -";"AOP -";10;"Vin mousseux";2;Vins;VITICOLE;232;Seyssel;1197;Seyssel;"Seyssel mousseux";13521;2;Publié;"1B435M 1";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";10;"Vin mousseux";2;Vins;VITICOLE;235;"Vin de Savoie ou Savoie";1208;"Vin de Savoie Ayze";"Vin de Savoie Ayze mousseux";13665;2;Publié;"1B445M 1";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";10;"Vin mousseux";2;Vins;VITICOLE;235;"Vin de Savoie ou Savoie";1204;"Vin de Savoie ou Savoie";"Vin de Savoie mousseux blanc";13679;2;Publié;"1B436M 1";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";10;"Vin mousseux";2;Vins;VITICOLE;235;"Vin de Savoie ou Savoie";1204;"Vin de Savoie ou Savoie";"Vin de Savoie mousseux rosé";13680;2;Publié;"1S437M 1";;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";10;"Vin mousseux";2;Vins;VITICOLE;251;Limoux;1292;Limoux;"Limoux blanquette de Limoux";9586;2;Publié;1B483M01;;CNV;LANGUEDOC-ROUSSILLON;Narbonne;"4 Occitanie"
"AOC -";"AOP -";10;"Vin mousseux";2;Vins;VITICOLE;251;Limoux;1292;Limoux;"Limoux méthode ancestrale";9587;2;Publié;1B483M02;;CNV;LANGUEDOC-ROUSSILLON;Narbonne;"4 Occitanie"
"AOC -";"AOP -";10;"Vin mousseux";2;Vins;VITICOLE;269;"Clairette de Die";1338;"Clairette de Die";"Clairette de Die";13436;2;Publié;"1B523M 1";;CNV;"VALLEE DU RHÔNE";Valence;"3 Sud-Est"
"AOC -";"AOP -";10;"Vin mousseux";2;Vins;VITICOLE;285;Saint-Péray;1370;Saint-Péray;"Saint-Péray mousseux";8821;2;Publié;"1B546M 1";;CNV;"VALLEE DU RHÔNE";Valence;"3 Sud-Est"
"AOC -";"AOP -";10;"Vin mousseux";2;Vins;VITICOLE;674;Bugey;2064;"Bugey Montagnieu";"Bugey Montagnieu mousseux";12217;2;Publié;1B463M01;;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";10;"Vin mousseux";2;Vins;VITICOLE;674;Bugey;1837;Bugey;"Bugey mousseux blanc";12219;2;Publié;1B460M01;;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";10;"Vin mousseux";2;Vins;VITICOLE;674;Bugey;1837;Bugey;"Bugey mousseux rosé";12220;2;Publié;1S460M01;;CNV;BOURGOGNE;Mâcon;"2 Centre-Est"
"AOC -";"AOP -";11;"Vin mousseux ""Crémant""";2;Vins;VITICOLE;2;"Crémant d’Alsace";3;"Crémant d’Alsace";"Crémant d'Alsace blanc";10059;2;Publié;1B001M00;;CNV;"ALSACE ET EST";Colmar;"1 Nord-Est"
"AOC -";"AOP -";11;"Vin mousseux ""Crémant""";2;Vins;VITICOLE;2;"Crémant d’Alsace";3;"Crémant d’Alsace";"Crémant d'Alsace blanc Auxerrois";10060;2;Publié;"1B001M 5";;CNV;"ALSACE ET EST";Colmar;"1 Nord-Est"
"AOC -";"AOP -";11;"Vin mousseux ""Crémant""";2;Vins;VITICOLE;2;"Crémant d’Alsace";3;"Crémant d’Alsace";"Crémant d'Alsace blanc Chardonnay";10061;2;Publié;"1B001M 1";;CNV;"ALSACE ET EST";Colmar;"1 Nord-Est"
"AOC -";"AOP -";11;"Vin mousseux ""Crémant""";2;Vins;VITICOLE;2;"Crémant d’Alsace";3;"Crémant d’Alsace";"Crémant d'Alsace blanc Pinot blanc";10062;2;Publié;"1B001M 7";;CNV;"ALSACE ET EST";Colmar;"1 Nord-Est"
"AOC -";"AOP -";11;"Vin mousseux ""Crémant""";2;Vins;VITICOLE;2;"Crémant d’Alsace";3;"Crémant d’Alsace";"Crémant d'Alsace blanc Pinot gris";10063;2;Publié;"1B001M 3";;CNV;"ALSACE ET EST";Colmar;"1 Nord-Est"
"AOC -";"AOP -";11;"Vin mousseux ""Crémant""";2;Vins;VITICOLE;2;"Crémant d’Alsace";3;"Crémant d’Alsace";"Crémant d'Alsace blanc Pinot noir";10064;2;Publié;"1B001M 6";;CNV;"ALSACE ET EST";Colmar;"1 Nord-Est"
"AOC -";"AOP -";11;"Vin mousseux ""Crémant""";2;Vins;VITICOLE;2;"Crémant d’Alsace";3;"Crémant d’Alsace";"Crémant d'Alsace blanc Riesling";10065;2;Publié;"1B001M 4";;CNV;"ALSACE ET EST";Colmar;"1 Nord-Est"
"AOC -";"AOP -";11;"Vin mousseux ""Crémant""";2;Vins;VITICOLE;2;"Crémant d’Alsace";3;"Crémant d’Alsace";"Crémant d'Alsace rosé";10066;2;Publié;1S001M00;;CNV;"ALSACE ET EST";Colmar;"1 Nord-Est"
"AOC -";"AOP -";11;"Vin mousseux ""Crémant""";2;Vins;VITICOLE;31;"Crémant de Bordeaux";89;"Crémant de Bordeaux";"Crémant de Bordeaux blanc";15429;2;Publié;1B119M;;CNV;SUD-OUEST;Bordeaux;"5 Aquitaine - Poitou-Charentes"
"AOC -";"AOP -";11;"Vin mousseux ""Crémant""";2;Vins;VITICOLE;31;"Crémant de Bordeaux";89;"Crémant de Bordeaux";"Crémant de Bordeaux rosé";15430;2;Publié;1S119M;;CNV;SUD-OUEST;Bordeaux;"5 Aquitaine - Poitou-Charentes"
"AOC -";"AOP -";11;"Vin mousseux ""Crémant""";2;Vins;VITICOLE;91;"Crémant de Loire";195;"Crémant de Loire";"Crémant de Loire blanc";15064;2;Publié;1B215M;;CNV;"VAL DE LOIRE";Angers;"7 Val de Loire"
